millesime,region,couleur,format,per,quantite,vin,prix_unitaire,negociant,date,vin_clean
2024,Bordeaux,red,300cl,1,5,"Le Pin, Pomerol",6845.0,justerini,20250808,Le Pin
2021,Bordeaux,red,75cl,3,1,Le Pin,1916.67,mann_fine_wine,20250808,Le Pin
2016,bordeaux,red,75cl,6,1,Le Pin,2332.5,uncorked,20250808,Le Pin
2024,bordeaux,red,75cl,3,2,Le Pin,1666.67,uncorked,20250808,Le Pin
2002,Bordeaux,red,75cl,6,2,Le Pin,2166.67,wilkinson,20250808,Le Pin
2004,Bordeaux,red,75cl,3,2,Le Pin,1900.0,wilkinson,20250808,Le Pin
2004,Bordeaux,red,75cl,1,2,Le Pin,1900.0,wilkinson,20250808,Le Pin
2009,Bordeaux,red,300cl,1,1,Le Pin,15000.0,wilkinson,20250808,Le Pin
2011,Bordeaux,red,75cl,6,2,Le Pin,2083.33,wilkinson,20250808,Le Pin
2011,Bordeaux,red,75cl,3,1,Le Pin,2083.33,wilkinson,20250808,Le Pin
2012,Bordeaux,red,75cl,6,1,Le Pin,2083.33,wilkinson,20250808,Le Pin
2012,Bordeaux,red,300cl,1,1,Le Pin,9000.0,wilkinson,20250808,Le Pin
2014,Bordeaux,red,75cl,3,1,Le Pin,2333.33,wilkinson,20250808,Le Pin
2018,Bordeaux,red,75cl,1,2,Le Pin,2500.0,wilkinson,20250808,Le Pin
2012, Bordeaux,red,75cl,6.0,1,Le Pin (Pomerol),1966.67,albany_vintners,20250809,Le Pin
2011, Bordeaux,red,75cl,6.0,1,Le Pin (Pomerol),1750.0,albany_vintners,20250809,Le Pin
2000, Bordeaux,red,75cl,6.0,1,Le Pin (Pomerol),3666.67,albany_vintners,20250809,Le Pin
2016,Bordeaux,red,75cl,6,1.0,Le Pin,2416.67,appellations_uk,20250809,Le Pin
2017,Bordeaux,red,75cl,3,1.0,Le Pin,1833.33,appellations_uk,20250809,Le Pin
2018,Bordeaux,red,75cl,3,1.0,Le Pin,2166.67,appellations_uk,20250809,Le Pin
2019,Bordeaux,red,300cl,1,1.0,Le Pin,15000.0,appellations_uk,20250809,Le Pin
2020,Bordeaux,red,300cl,1,1.0,Le Pin,16500.0,appellations_uk,20250809,Le Pin
2000,Bordeaux,red,75cl,6,5,Le Pin,4000.0,berry_bros,20250809,Le Pin
2005,Bordeaux,red,300cl,1,2,Le Pin,12000.0,berry_bros,20250809,Le Pin
2005,Bordeaux,red,75cl,6,2,Le Pin,2041.67,berry_bros,20250809,Le Pin
2005,Bordeaux,red,75cl,6,2,Le Pin,2041.67,berry_bros,20250809,Le Pin
2005,Bordeaux,red,75cl,6,1,Le Pin,2083.33,berry_bros,20250809,Le Pin
2009,Bordeaux,red,75cl,6,1,Le Pin,3666.67,berry_bros,20250809,Le Pin
2010,Bordeaux,red,75cl,6,1,Le Pin,4000.0,berry_bros,20250809,Le Pin
2011,Bordeaux,red,75cl,6,1,Le Pin,2083.33,berry_bros,20250809,Le Pin
2011,Bordeaux,red,75cl,6,1,Le Pin,1996.67,berry_bros,20250809,Le Pin
2014,Bordeaux,red,75cl,3,1,Le Pin,1766.67,berry_bros,20250809,Le Pin
2015,Bordeaux,red,75cl,3,1,Le Pin,3000.0,berry_bros,20250809,Le Pin
2016,Bordeaux,red,75cl,3,1,Le Pin,2733.33,berry_bros,20250809,Le Pin
2018,Bordeaux,red,150cl,1,1,Le Pin,5600.0,berry_bros,20250809,Le Pin
2019,Bordeaux,red,75cl,1,1,Le Pin,3000.0,berry_bros,20250809,Le Pin
2019,Bordeaux,red,75cl,1,2,Le Pin,2400.0,berry_bros,20250809,Le Pin
2020,Bordeaux,red,75cl,1,1,Le Pin,2350.0,berry_bros,20250809,Le Pin
2020,Bordeaux,red,75cl,1,1,Le Pin,2366.0,berry_bros,20250809,Le Pin
2020,Bordeaux,red,75cl,3,1,Le Pin,2330.0,berry_bros,20250809,Le Pin
2020,Bordeaux,red,75cl,3,1,Le Pin,2333.33,berry_bros,20250809,Le Pin
2020,Bordeaux,red,300cl,1,1,Le Pin,13000.0,berry_bros,20250809,Le Pin
2021,Bordeaux,red,75cl,1,1,Le Pin,1944.0,berry_bros,20250809,Le Pin
2021,Bordeaux,red,75cl,1,1,Le Pin,2200.0,berry_bros,20250809,Le Pin
2022,Bordeaux,red,75cl,3,1,Le Pin,3666.67,berry_bros,20250809,Le Pin
2024,Bordeaux,red,75cl,1,1,Le Pin,1500.0,bordeaux_farr_vintners,20250809,Le Pin
2014,Bordeaux,red,75cl,1,1,Le Pin,1800.0,bordeaux_farr_vintners,20250809,Le Pin
2012,Bordeaux,red,75cl,1,1,Le Pin,1833.33,bordeaux_farr_vintners,20250809,Le Pin
1990,Bordeaux,red,75cl,1,1,Le Pin,2350.0,bordeaux_farr_vintners,20250809,Le Pin
2005,Bordeaux,red,75cl,1,1,Le Pin,2825.0,brunswick,20250809,Le Pin
2009,Bordeaux,red,75cl,6,1,Le Pin,3325.0,brunswick,20250809,Le Pin
2012,Bordeaux,red,75cl,6,1,Le Pin,1983.33,brunswick,20250809,Le Pin
2012,Bordeaux,red,75cl,3,3,Le Pin,1983.33,brunswick,20250809,Le Pin
2015,Bordeaux,red,75cl,3,1,Le Pin,2950.0,brunswick,20250809,Le Pin
2016,Bordeaux,red,75cl,3,1,Le Pin,2486.67,brunswick,20250809,Le Pin
2017,Bordeaux,red,150cl,1,1,Le Pin,4375.0,brunswick,20250809,Le Pin
2001,bordeaux,red,75cl,6,1,Le Pin,3500.0,corney_barrow,20250809,Le Pin
2004,bordeaux,red,75cl,6,4,Le Pin,2250.0,corney_barrow,20250809,Le Pin
2004,bordeaux,red,75cl,12,1,Le Pin,2250.0,corney_barrow,20250809,Le Pin
2008,bordeaux,red,75cl,6,1,Le Pin,2200.0,corney_barrow,20250809,Le Pin
2009,bordeaux,red,75cl,3,1,Le Pin,3666.67,corney_barrow,20250809,Le Pin
2012,bordeaux,red,75cl,6,1,Le Pin,2250.0,corney_barrow,20250809,Le Pin
2020,Bordeaux,red,75cl,1,3,Pin,3233.0,crsfw,20250809,Le Pin
2020,Bordeaux,red,75cl,3,1,Pin,3280.0,crsfw,20250809,Le Pin
2021,Bordeaux,red,75cl,1,4,Pin,2786.0,crsfw,20250809,Le Pin
2019,Bordeaux,red,75cl,1,1,Pin,3255.0,crsfw,20250809,Le Pin
2019,Bordeaux,red,75cl,6,1,Pin,3376.33,crsfw,20250809,Le Pin
2019,Bordeaux,red,75cl,3,2,Pomerol  - Le Pin,2280.0,crsfw,20250809,Le Pin
2010,Bordeaux,red,75cl,1,1,Pin,4148.0,crsfw,20250809,Le Pin
2010,Bordeaux,red,150cl,1,1,Pin,8227.0,crsfw,20250809,Le Pin
2018,Bordeaux,red,75cl,1,2,Pin,2725.0,crsfw,20250809,Le Pin
2017,Bordeaux,red,75cl,1,3,Pin,2956.0,crsfw,20250809,Le Pin
2016,Bordeaux,red,75cl,1,1,Pin,3156.0,crsfw,20250809,Le Pin
2001,Bordeaux,red,75cl,1,4,Pin,5186.0,crsfw,20250809,Le Pin
2007,Bordeaux,red,75cl,6,1,Pin,3054.67,crsfw,20250809,Le Pin
2014,Bordeaux,red,75cl,1,3,Pin,2791.0,crsfw,20250809,Le Pin
2014,Bordeaux,red,75cl,3,1,Pin,2543.67,crsfw,20250809,Le Pin
2005,Bordeaux,red,300cl,1,2,Pin,19160.0,crsfw,20250809,Le Pin
2015,Bordeaux,red,75cl,1,1,Pin,3005.0,crsfw,20250809,Le Pin
2004,Bordeaux,red,75cl,6,4,Pin,2790.33,crsfw,20250809,Le Pin
2006,Bordeaux,red,75cl,1,1,Pin,2840.0,crsfw,20250809,Le Pin
2008,Bordeaux,red,75cl,6,2,Pin,3290.67,crsfw,20250809,Le Pin
1990,Bordeaux,red,75cl,1,3,Pin,3546.0,crsfw,20250809,Le Pin
1989,Bordeaux,red,75cl,1,1,Pin,3668.0,crsfw,20250809,Le Pin
2011,Bordeaux,red,75cl,1,7,Pin,2123.0,crsfw,20250809,Le Pin
2011,Bordeaux,red,150cl,1,1,Pin,6110.0,crsfw,20250809,Le Pin
2011,Bordeaux,red,75cl,3,1,Pin,2437.67,crsfw,20250809,Le Pin
2011,Bordeaux,red,75cl,6,2,Pin,2271.0,crsfw,20250809,Le Pin
1996,Bordeaux,red,75cl,1,2,Pin,2412.0,crsfw,20250809,Le Pin
1999,Bordeaux,red,75cl,6,1,Pin,2671.5,crsfw,20250809,Le Pin
2012,Bordeaux,red,75cl,3,1,Pin,2974.67,crsfw,20250809,Le Pin
2012,Bordeaux,red,300cl,1,1,Pin,9810.0,crsfw,20250809,Le Pin
2012,Bordeaux,red,75cl,6,1,Pin,2271.0,crsfw,20250809,Le Pin
2009,Bordeaux,red,75cl,1,2,Pin,3657.0,crsfw,20250809,Le Pin
2009,Bordeaux,red,300cl,1,1,Pin,16351.0,crsfw,20250809,Le Pin
1995,Bordeaux,red,75cl,1,2,Pin,2412.0,crsfw,20250809,Le Pin
1994,Bordeaux,red,75cl,1,1,Pin,1892.0,crsfw,20250809,Le Pin
2014,Bordeaux,red,75cl,1,1,Le Pin,1913.0,cru_wine,20250809,Le Pin
2018,Bordeaux,red,75cl,6,2,Le Pin,3833.33,cru_wine,20250809,Le Pin
2019,Bordeaux,red,75cl,1,6,Le Pin,3335.0,cru_wine,20250809,Le Pin
2022,Bordeaux,red,75cl,3.0,2,Le Pin,3629.33,fine_+_rare,20250809,Le Pin
2022,Bordeaux,red,75cl,1.0,2,Le Pin,3629.0,fine_+_rare,20250809,Le Pin
2019,Bordeaux,red,75cl,3.0,2,Le Pin,3008.33,fine_+_rare,20250809,Le Pin
2006,Bordeaux,red,75cl,6.0,2,Le Pin,2316.67,fine_+_rare,20250809,Le Pin
2008,Bordeaux,red,75cl,6.0,1,Le Pin,2200.0,fine_+_rare,20250809,Le Pin
2007,Bordeaux,red,150cl,3.0,1,Le Pin,5000.0,fine_+_rare,20250809,Le Pin
2009,Bordeaux,red,75cl,6.0,1,Le Pin,3166.67,fine_+_rare,20250809,Le Pin
2008,Bordeaux,red,150cl,3,1,Le Pin Pomerol,4672.65,goedhuis_waddesdon,20250809,Le Pin
2010,Bordeaux,red,75cl,3,2,Le Pin Pomerol,3350.0,goedhuis_waddesdon,20250809,Le Pin
2011,Bordeaux,red,75cl,3,2,Le Pin Pomerol,1996.67,goedhuis_waddesdon,20250809,Le Pin
2016,Bordeaux,red,75cl,3,1,Le Pin Pomerol,2433.33,goedhuis_waddesdon,20250809,Le Pin
2020,Bordeaux,red,75cl,1,1,Le Pin Pomerol,2150.0,goedhuis_waddesdon,20250809,Le Pin
2021,Bordeaux,red,75cl,1,2,Le Pin Pomerol,1900.0,goedhuis_waddesdon,20250809,Le Pin
2021,Bordeaux,red,150cl,1,1,Le Pin Pomerol,3850.0,goedhuis_waddesdon,20250809,Le Pin
2020,Bordeaux,red,150cl,1,2,Le Pin,8096.0,grand_wine_merchant,20250809,Le Pin
2020,Bordeaux,red,300cl,1,2,Le Pin,18901.0,grand_wine_merchant,20250809,Le Pin
2019,Bordeaux,red,300cl,1,1,Le Pin,17360.0,grand_wine_merchant,20250809,Le Pin
2018,Bordeaux,red,150cl,1,1,Le Pin,7570.0,grand_wine_merchant,20250809,Le Pin
2018,Bordeaux,red,300cl,1,1,Le Pin,18690.0,grand_wine_merchant,20250809,Le Pin
1994,Bordeaux,red,600cl,1,1,Le Pin,19750.0,hedonism_wines,20250809,Le Pin
2005,Bordeaux,red,75cl,1,6,Le Pin,3125.0,hedonism_wines,20250809,Le Pin
2008,Bordeaux,red,300cl,1,1,Le Pin,11666.67,hedonism_wines,20250809,Le Pin
2005,Bordeaux,red,150cl,1,1,Le Pin,6833.33,hedonism_wines,20250809,Le Pin
1998,Bordeaux,red,75cl,1,4,Le Pin,3041.67,hedonism_wines,20250809,Le Pin
2009,Bordeaux,red,75cl,1,1,Le Pin,4016.67,hedonism_wines,20250809,Le Pin
1990,Bordeaux,red,75cl,1,3,Le Pin,3958.33,hedonism_wines,20250809,Le Pin
2006,Bordeaux,red,75cl,1,5,Le Pin,2291.67,hedonism_wines,20250809,Le Pin
2010,Bordeaux,red,75cl,1,2,Le Pin,3958.33,hedonism_wines,20250809,Le Pin
2010,Bordeaux,red,75cl,3,2,Le Pin,3522.67,ig_wines,20250809,Le Pin
2011,Bordeaux,red,300cl,1,1,Le Pin,7365.0,ig_wines,20250809,Le Pin
2014,Bordeaux,red,75cl,6,1,Le Pin,1866.33,ig_wines,20250809,Le Pin
2015,Bordeaux,red,75cl,3,1,Le Pin,2367.67,ig_wines,20250809,Le Pin
2016,Bordeaux,red,75cl,3,1,Le Pin,2473.67,ig_wines,20250809,Le Pin
2017,Bordeaux,red,75cl,1,1,Le Pin,1849.0,ig_wines,20250809,Le Pin
2017,Bordeaux,red,75cl,3,2,Le Pin,1807.67,ig_wines,20250809,Le Pin
2018,Bordeaux,red,75cl,1,1,Le Pin,1881.0,ig_wines,20250809,Le Pin
2019,Bordeaux,red,150cl,1,1,Le Pin,4117.0,ig_wines,20250809,Le Pin
2020,Bordeaux,red,75cl,1,2,Le Pin,2227.0,ig_wines,20250809,Le Pin
2021,Bordeaux,red,75cl,1,1,Le Pin,1786.0,ig_wines,20250809,Le Pin
2022,Bordeaux,red,75cl,1,1,Le Pin,2403.0,ig_wines,20250809,Le Pin
2022,Bordeaux,red,75cl,3,2,Le Pin,2455.0,ig_wines,20250809,Le Pin
2024,Bordeaux,red,75cl,3,2,Chateau Le Pin,1800.0,jeroboams,20250809,Le Pin
2010,Bordeaux,red,75cl,6,1,"Le Pin, Pomerol",3360.0,justerini,20250809,Le Pin
2010,Bordeaux,red,75cl,6,1,"Le Pin, Pomerol",4033.0,justerini,20250809,Le Pin
2018,Bordeaux,red,150cl,1,1,"Le Pin, Pomerol",5900.0,justerini,20250809,Le Pin
2021,Bordeaux,red,75cl,1,1,"Le Pin, Pomerol",2200.0,justerini,20250809,Le Pin
2024,Bordeaux,red,75cl,1,5,"Le Pin, Pomerol",1700.0,justerini,20250809,Le Pin
2024,Bordeaux,red,150cl,1,5,"Le Pin, Pomerol",3405.0,justerini,20250809,Le Pin
2024,Bordeaux,red,75cl,3,5,"Le Pin, Pomerol",1700.0,justerini,20250809,Le Pin
2024,Bordeaux,red,300cl,1,5,"Le Pin, Pomerol",6845.0,justerini,20250809,Le Pin
2021,Bordeaux,red,75cl,3,1,Le Pin,1916.67,mann_fine_wine,20250809,Le Pin
2016,bordeaux,red,75cl,6,1,Le Pin,2332.5,uncorked,20250809,Le Pin
2024,bordeaux,red,75cl,3,2,Le Pin,1666.67,uncorked,20250809,Le Pin
2002,Bordeaux,red,75cl,6,2,Le Pin,2166.67,wilkinson,20250809,Le Pin
2004,Bordeaux,red,75cl,3,2,Le Pin,1900.0,wilkinson,20250809,Le Pin
2004,Bordeaux,red,75cl,1,2,Le Pin,1900.0,wilkinson,20250809,Le Pin
2009,Bordeaux,red,300cl,1,1,Le Pin,15000.0,wilkinson,20250809,Le Pin
2011,Bordeaux,red,75cl,6,2,Le Pin,2083.33,wilkinson,20250809,Le Pin
2011,Bordeaux,red,75cl,3,1,Le Pin,2083.33,wilkinson,20250809,Le Pin
2012,Bordeaux,red,75cl,6,1,Le Pin,2083.33,wilkinson,20250809,Le Pin
2012,Bordeaux,red,300cl,1,1,Le Pin,9000.0,wilkinson,20250809,Le Pin
2014,Bordeaux,red,75cl,3,1,Le Pin,2333.33,wilkinson,20250809,Le Pin
2018,Bordeaux,red,75cl,1,2,Le Pin,2500.0,wilkinson,20250809,Le Pin
2012, Bordeaux,red,75cl,6.0,1,Le Pin (Pomerol),1966.67,albany_vintners,20250810,Le Pin
2011, Bordeaux,red,75cl,6.0,1,Le Pin (Pomerol),1750.0,albany_vintners,20250810,Le Pin
2000, Bordeaux,red,75cl,6.0,1,Le Pin (Pomerol),3666.67,albany_vintners,20250810,Le Pin
2016,Bordeaux,red,75cl,6,1.0,Le Pin,2416.67,appellations_uk,20250810,Le Pin
2017,Bordeaux,red,75cl,3,1.0,Le Pin,1833.33,appellations_uk,20250810,Le Pin
2018,Bordeaux,red,75cl,3,1.0,Le Pin,2166.67,appellations_uk,20250810,Le Pin
2019,Bordeaux,red,300cl,1,1.0,Le Pin,15000.0,appellations_uk,20250810,Le Pin
2020,Bordeaux,red,300cl,1,1.0,Le Pin,16500.0,appellations_uk,20250810,Le Pin
2000,Bordeaux,red,75cl,6,5,Le Pin,4000.0,berry_bros,20250810,Le Pin
2005,Bordeaux,red,300cl,1,2,Le Pin,12000.0,berry_bros,20250810,Le Pin
2005,Bordeaux,red,75cl,6,2,Le Pin,2041.67,berry_bros,20250810,Le Pin
2005,Bordeaux,red,75cl,6,2,Le Pin,2041.67,berry_bros,20250810,Le Pin
2005,Bordeaux,red,75cl,6,1,Le Pin,2083.33,berry_bros,20250810,Le Pin
2009,Bordeaux,red,75cl,6,1,Le Pin,3666.67,berry_bros,20250810,Le Pin
2010,Bordeaux,red,75cl,6,1,Le Pin,4000.0,berry_bros,20250810,Le Pin
2011,Bordeaux,red,75cl,6,1,Le Pin,2083.33,berry_bros,20250810,Le Pin
2011,Bordeaux,red,75cl,6,1,Le Pin,1996.67,berry_bros,20250810,Le Pin
2014,Bordeaux,red,75cl,3,1,Le Pin,1766.67,berry_bros,20250810,Le Pin
2015,Bordeaux,red,75cl,3,1,Le Pin,3000.0,berry_bros,20250810,Le Pin
2016,Bordeaux,red,75cl,3,1,Le Pin,2733.33,berry_bros,20250810,Le Pin
2018,Bordeaux,red,150cl,1,1,Le Pin,5600.0,berry_bros,20250810,Le Pin
2019,Bordeaux,red,75cl,1,1,Le Pin,3000.0,berry_bros,20250810,Le Pin
2019,Bordeaux,red,75cl,1,2,Le Pin,2400.0,berry_bros,20250810,Le Pin
2020,Bordeaux,red,75cl,1,1,Le Pin,2350.0,berry_bros,20250810,Le Pin
2020,Bordeaux,red,75cl,1,1,Le Pin,2366.0,berry_bros,20250810,Le Pin
2020,Bordeaux,red,75cl,3,1,Le Pin,2330.0,berry_bros,20250810,Le Pin
2020,Bordeaux,red,75cl,3,1,Le Pin,2333.33,berry_bros,20250810,Le Pin
2020,Bordeaux,red,300cl,1,1,Le Pin,13000.0,berry_bros,20250810,Le Pin
2021,Bordeaux,red,75cl,1,1,Le Pin,1944.0,berry_bros,20250810,Le Pin
2021,Bordeaux,red,75cl,1,1,Le Pin,2200.0,berry_bros,20250810,Le Pin
2022,Bordeaux,red,75cl,3,1,Le Pin,3666.67,berry_bros,20250810,Le Pin
2024,Bordeaux,red,75cl,1,1,Le Pin,1500.0,bordeaux_farr_vintners,20250810,Le Pin
2014,Bordeaux,red,75cl,1,1,Le Pin,1800.0,bordeaux_farr_vintners,20250810,Le Pin
2012,Bordeaux,red,75cl,1,1,Le Pin,1833.33,bordeaux_farr_vintners,20250810,Le Pin
1990,Bordeaux,red,75cl,1,1,Le Pin,2350.0,bordeaux_farr_vintners,20250810,Le Pin
2005,Bordeaux,red,75cl,1,1,Le Pin,2825.0,brunswick,20250810,Le Pin
2009,Bordeaux,red,75cl,6,1,Le Pin,3325.0,brunswick,20250810,Le Pin
2012,Bordeaux,red,75cl,6,1,Le Pin,1983.33,brunswick,20250810,Le Pin
2012,Bordeaux,red,75cl,3,3,Le Pin,1983.33,brunswick,20250810,Le Pin
2015,Bordeaux,red,75cl,3,1,Le Pin,2950.0,brunswick,20250810,Le Pin
2016,Bordeaux,red,75cl,3,1,Le Pin,2486.67,brunswick,20250810,Le Pin
2017,Bordeaux,red,150cl,1,1,Le Pin,4375.0,brunswick,20250810,Le Pin
2001,bordeaux,red,75cl,6,1,Le Pin,3500.0,corney_barrow,20250810,Le Pin
2004,bordeaux,red,75cl,6,4,Le Pin,2250.0,corney_barrow,20250810,Le Pin
2004,bordeaux,red,75cl,12,1,Le Pin,2250.0,corney_barrow,20250810,Le Pin
2008,bordeaux,red,75cl,6,1,Le Pin,2200.0,corney_barrow,20250810,Le Pin
2009,bordeaux,red,75cl,3,1,Le Pin,3666.67,corney_barrow,20250810,Le Pin
2012,bordeaux,red,75cl,6,1,Le Pin,2250.0,corney_barrow,20250810,Le Pin
2020,Bordeaux,red,75cl,1,3,Pin,3233.0,crsfw,20250810,Le Pin
2020,Bordeaux,red,75cl,3,1,Pin,3280.0,crsfw,20250810,Le Pin
2021,Bordeaux,red,75cl,1,4,Pin,2786.0,crsfw,20250810,Le Pin
2019,Bordeaux,red,75cl,1,1,Pin,3255.0,crsfw,20250810,Le Pin
2019,Bordeaux,red,75cl,6,1,Pin,3376.33,crsfw,20250810,Le Pin
2019,Bordeaux,red,75cl,3,2,Pomerol  - Le Pin,2280.0,crsfw,20250810,Le Pin
2010,Bordeaux,red,75cl,1,1,Pin,4148.0,crsfw,20250810,Le Pin
2010,Bordeaux,red,150cl,1,1,Pin,8227.0,crsfw,20250810,Le Pin
2018,Bordeaux,red,75cl,1,2,Pin,2725.0,crsfw,20250810,Le Pin
2017,Bordeaux,red,75cl,1,3,Pin,2956.0,crsfw,20250810,Le Pin
2001,Bordeaux,red,75cl,1,4,Pin,5186.0,crsfw,20250810,Le Pin
2014,Bordeaux,red,75cl,1,3,Pin,2791.0,crsfw,20250810,Le Pin
2014,Bordeaux,red,75cl,3,1,Pin,2543.67,crsfw,20250810,Le Pin
2005,Bordeaux,red,300cl,1,2,Pin,19160.0,crsfw,20250810,Le Pin
2015,Bordeaux,red,75cl,1,1,Pin,3005.0,crsfw,20250810,Le Pin
2004,Bordeaux,red,75cl,6,4,Pin,2790.33,crsfw,20250810,Le Pin
2008,Bordeaux,red,75cl,6,2,Pin,3290.67,crsfw,20250810,Le Pin
1990,Bordeaux,red,75cl,1,3,Pin,3546.0,crsfw,20250810,Le Pin
1989,Bordeaux,red,75cl,1,1,Pin,3668.0,crsfw,20250810,Le Pin
2011,Bordeaux,red,75cl,1,7,Pin,2123.0,crsfw,20250810,Le Pin
2011,Bordeaux,red,150cl,1,1,Pin,6110.0,crsfw,20250810,Le Pin
2011,Bordeaux,red,75cl,3,1,Pin,2437.67,crsfw,20250810,Le Pin
2011,Bordeaux,red,75cl,6,2,Pin,2271.0,crsfw,20250810,Le Pin
2012,Bordeaux,red,75cl,3,1,Pin,2974.67,crsfw,20250810,Le Pin
2012,Bordeaux,red,300cl,1,1,Pin,9810.0,crsfw,20250810,Le Pin
2012,Bordeaux,red,75cl,6,1,Pin,2271.0,crsfw,20250810,Le Pin
1995,Bordeaux,red,75cl,1,2,Pin,2412.0,crsfw,20250810,Le Pin
1994,Bordeaux,red,75cl,1,1,Pin,1892.0,crsfw,20250810,Le Pin
2014,Bordeaux,red,75cl,1,1,Le Pin,1913.0,cru_wine,20250810,Le Pin
2018,Bordeaux,red,75cl,6,2,Le Pin,3833.33,cru_wine,20250810,Le Pin
2019,Bordeaux,red,75cl,1,6,Le Pin,3335.0,cru_wine,20250810,Le Pin
2022,Bordeaux,red,75cl,3.0,2,Le Pin,3629.33,fine_+_rare,20250810,Le Pin
2022,Bordeaux,red,75cl,1.0,2,Le Pin,3629.0,fine_+_rare,20250810,Le Pin
2019,Bordeaux,red,75cl,3.0,2,Le Pin,3008.33,fine_+_rare,20250810,Le Pin
2006,Bordeaux,red,75cl,6.0,2,Le Pin,2316.67,fine_+_rare,20250810,Le Pin
2008,Bordeaux,red,75cl,6.0,1,Le Pin,2200.0,fine_+_rare,20250810,Le Pin
2007,Bordeaux,red,150cl,3.0,1,Le Pin,5000.0,fine_+_rare,20250810,Le Pin
2009,Bordeaux,red,75cl,6.0,1,Le Pin,3166.67,fine_+_rare,20250810,Le Pin
2008,Bordeaux,red,150cl,3,1,Le Pin Pomerol,4672.65,goedhuis_waddesdon,20250810,Le Pin
2010,Bordeaux,red,75cl,3,2,Le Pin Pomerol,3350.0,goedhuis_waddesdon,20250810,Le Pin
2011,Bordeaux,red,75cl,3,2,Le Pin Pomerol,1996.67,goedhuis_waddesdon,20250810,Le Pin
2016,Bordeaux,red,75cl,3,1,Le Pin Pomerol,2433.33,goedhuis_waddesdon,20250810,Le Pin
2020,Bordeaux,red,75cl,1,1,Le Pin Pomerol,2150.0,goedhuis_waddesdon,20250810,Le Pin
2021,Bordeaux,red,75cl,1,2,Le Pin Pomerol,1900.0,goedhuis_waddesdon,20250810,Le Pin
2021,Bordeaux,red,150cl,1,1,Le Pin Pomerol,3850.0,goedhuis_waddesdon,20250810,Le Pin
2020,Bordeaux,red,150cl,1,2,Le Pin,8096.0,grand_wine_merchant,20250810,Le Pin
2020,Bordeaux,red,300cl,1,2,Le Pin,18901.0,grand_wine_merchant,20250810,Le Pin
2019,Bordeaux,red,300cl,1,1,Le Pin,17360.0,grand_wine_merchant,20250810,Le Pin
2018,Bordeaux,red,150cl,1,1,Le Pin,7570.0,grand_wine_merchant,20250810,Le Pin
2018,Bordeaux,red,300cl,1,1,Le Pin,18690.0,grand_wine_merchant,20250810,Le Pin
1994,Bordeaux,red,600cl,1,1,Le Pin,19750.0,hedonism_wines,20250810,Le Pin
2005,Bordeaux,red,75cl,1,6,Le Pin,3125.0,hedonism_wines,20250810,Le Pin
2008,Bordeaux,red,300cl,1,1,Le Pin,11666.67,hedonism_wines,20250810,Le Pin
2005,Bordeaux,red,150cl,1,1,Le Pin,6833.33,hedonism_wines,20250810,Le Pin
1998,Bordeaux,red,75cl,1,4,Le Pin,3041.67,hedonism_wines,20250810,Le Pin
2009,Bordeaux,red,75cl,1,1,Le Pin,4016.67,hedonism_wines,20250810,Le Pin
1990,Bordeaux,red,75cl,1,3,Le Pin,3958.33,hedonism_wines,20250810,Le Pin
2006,Bordeaux,red,75cl,1,5,Le Pin,2291.67,hedonism_wines,20250810,Le Pin
2010,Bordeaux,red,75cl,1,2,Le Pin,3958.33,hedonism_wines,20250810,Le Pin
2010,Bordeaux,red,75cl,3,2,Le Pin,3522.67,ig_wines,20250810,Le Pin
2011,Bordeaux,red,300cl,1,1,Le Pin,7365.0,ig_wines,20250810,Le Pin
2014,Bordeaux,red,75cl,6,1,Le Pin,1866.33,ig_wines,20250810,Le Pin
2015,Bordeaux,red,75cl,3,1,Le Pin,2367.67,ig_wines,20250810,Le Pin
2016,Bordeaux,red,75cl,3,1,Le Pin,2473.67,ig_wines,20250810,Le Pin
2017,Bordeaux,red,75cl,1,1,Le Pin,1849.0,ig_wines,20250810,Le Pin
2017,Bordeaux,red,75cl,3,2,Le Pin,1807.67,ig_wines,20250810,Le Pin
2018,Bordeaux,red,75cl,1,1,Le Pin,2106.0,ig_wines,20250810,Le Pin
2019,Bordeaux,red,150cl,1,1,Le Pin,4117.0,ig_wines,20250810,Le Pin
2020,Bordeaux,red,75cl,1,2,Le Pin,2227.0,ig_wines,20250810,Le Pin
2021,Bordeaux,red,75cl,1,1,Le Pin,1836.0,ig_wines,20250810,Le Pin
2022,Bordeaux,red,75cl,1,1,Le Pin,2403.0,ig_wines,20250810,Le Pin
2022,Bordeaux,red,75cl,3,2,Le Pin,2455.0,ig_wines,20250810,Le Pin
2024,Bordeaux,red,75cl,3,2,Chateau Le Pin,1800.0,jeroboams,20250810,Le Pin
2010,Bordeaux,red,75cl,6,1,"Le Pin, Pomerol",3360.0,justerini,20250810,Le Pin
2010,Bordeaux,red,75cl,6,1,"Le Pin, Pomerol",4033.0,justerini,20250810,Le Pin
2018,Bordeaux,red,150cl,1,1,"Le Pin, Pomerol",5900.0,justerini,20250810,Le Pin
2021,Bordeaux,red,75cl,1,1,"Le Pin, Pomerol",2200.0,justerini,20250810,Le Pin
2024,Bordeaux,red,75cl,1,5,"Le Pin, Pomerol",1700.0,justerini,20250810,Le Pin
2024,Bordeaux,red,150cl,1,5,"Le Pin, Pomerol",3405.0,justerini,20250810,Le Pin
